Trace,Search,Category,State,Event start,End,baseline pa,peak amp,time to peak,time of peak,antipeak a,time to antipeak,time of antipeak,half width,half amplitude,time to rise,time to decay,rise tau,decay tau,max rise slope,time to max rise slope,max decay,time to max decay slope,rise slope 10% to 90%,decay slope 90% to 10%,decay time,area pH,area pA,instant freq,interevent interval,sd of fit,template
52,1,1,A,2326,2327.890869,1.991999984,-65.46855927,0.59375,2326.59375,-11.14727306,0,2326,1.298471332,-32.73427963,0.194625795,1.493097067,0.552464902,3.910299778,-136.71875,0.25,52.08333206,0.359375,Not found,Not found,Not found,Not found,-81.80529785,5.464480877,183,N/A,N/A
52,1,1,A,2344,2346.390869,1.991999984,-45.32696152,1.40625,2345.40625,-14.19903088,0,2344,Not found,-22.66348076,0.10053245,Not found,0.164342016,1.249971032,-84.63541412,0.046875,32.55208206,0.640625,Not found,Not found,Not found,Not found,-89.314888,53.156147,18.8125,N/A,N/A
52,1,1,A,2658.593994,2659.890869,1.991999984,-41.66485214,0.5,2659.093994,-8.705866814,0,2658.593994,Not found,-20.83242607,0.14605096,Not found,0.477852523,6.729263783,-97.65625,0.15625,39.0625,0.359375,Not found,Not found,Not found,Not found,-39.90065002,3.187883377,313.6877441,N/A,N/A
52,1,1,A,2760.593994,2762.187744,1.991999984,-42.88555527,0.609375,2761.203369,-14.19903088,0,2760.593994,Not found,-21.44277763,Not found,Not found,0.387736738,0.567696631,-72.54463959,0.0546875,32.55208206,0.75,Not found,Not found,Not found,Not found,-54.24401093,9.793419838,102.109375,N/A,N/A
52,1,1,A,2897.203125,2898.515625,1.991999984,-43.49590683,0.5,2897.703125,-12.36797619,0,2897.203125,Not found,-21.74795341,0.1200637,Not found,0.459170878,0.735091984,-84.63541412,0.25,32.55208206,0.34375,Not found,Not found,Not found,Not found,-43.63203049,7.326022148,136.4997253,N/A,N/A
52,1,1,A,3055.297119,3056.59375,1.991999984,-38.00274277,0.609375,3055.906494,-18.47149277,0,3055.297119,Not found,-19.00137138,Not found,Not found,0.376072645,0.470670551,-52.08333206,0.15625,26.04166603,0.546875,Not found,Not found,Not found,Not found,-41.15950012,6.320981503,158.2032776,N/A,N/A
52,1,1,A,3072.297119,3074.187744,1.991999984,-46.54766464,0.796875,3073.093994,-19.69219589,0,3072.297119,Not found,-23.27383232,Not found,Not found,0.773555219,0.932901382,-52.08333206,0.15625,39.0625,0.65625,Not found,Not found,Not found,Not found,-69.16911316,58.18181992,17.1875,N/A,N/A
52,1,1,A,3076,3077.390869,1.991999984,-45.93731308,0.59375,3076.59375,-14.19903088,0,3076,Not found,-22.96865654,0.1122512,Not found,0.331463575,4.825294971,-84.63541412,0.25,33.4821434,0.2578125,Not found,Not found,Not found,Not found,-48.15548706,285.7244873,3.499875069,N/A,N/A
52,1,1,A,3332.5,3333.8125,1.991999984,-38.61309433,0.59375,3333.09375,-20.91289902,0,3332.5,Not found,-19.30654716,Not found,Not found,0.895139515,0.694545627,-45.57291794,0.25,26.04166603,0.453125,Not found,Not found,Not found,Not found,-41.61977768,3.898635387,256.5,N/A,N/A
52,1,1,A,3429.5,3431.890869,1.991999984,-39.83379745,1.59375,3431.09375,-20.91289902,0,3429.5,Not found,-19.91689873,Not found,Not found,0.281232506,1.306360126,-32.55208206,0.25,26.04166603,0.359375,Not found,Not found,Not found,Not found,-80.35034943,10.20408154,98,N/A,N/A
52,1,1,A,3504.203125,3505.59375,1.991999984,-41.66485214,0.5,3504.703125,-11.75762463,0,3504.203125,Not found,-20.83242607,0.117881097,Not found,0.49504438,0.590455532,-78.125,0.046875,39.0625,0.546875,Not found,Not found,Not found,Not found,-44.64596558,13.58523083,73.60935211,N/A,N/A
52,1,1,A,3828.203125,3829.8125,1.991999984,-36.17168808,0.59375,3828.796875,-18.47149277,0,3828.203125,Not found,-18.08584404,Not found,Not found,0.285244346,2.140288115,-52.08333206,0.046875,19.53125,0.65625,Not found,Not found,Not found,Not found,-48.80104446,3.085526943,324.09375,N/A,N/A
52,1,1,A,4047.093994,4049.3125,1.991999984,-41.05450058,1.3125,4048.406494,-12.97832775,0,4047.093994,Not found,-20.52725029,0.122201443,Not found,0.398870558,0.579368889,-65.10416412,0.15625,26.04166603,0.640625,Not found,Not found,Not found,Not found,-74.66739655,4.553534031,219.6096497,N/A,N/A
52,1,1,A,4152.5,4154.515625,1.991999984,-59.36504745,0.796875,4153.296875,-16.03008652,0,4152.5,1.590057731,-29.68252373,0.151313707,1.741371393,0.417414844,7.688375473,-97.65625,0.046875,45.57291794,0.453125,Not found,Not found,Not found,Not found,-84.99160767,9.533762932,104.8903732,N/A,N/A
52,1,1,A,4285.296875,4288.09375,1.991999984,-59.36504745,1,4286.296875,-9.926569939,0,4285.296875,2.092597246,-29.68252373,0.300230563,2.392827749,0.883119106,17.27325439,-84.63541412,0.25,39.0625,0.65625,Not found,Not found,Not found,Not found,-113.8897018,7.518789768,133.0001221,N/A,N/A
52,1,1,A,4340,4341.515625,1.991999984,-44.10625839,0.703125,4340.703125,-11.14727306,0,4340,Not found,-22.0531292,0.138121188,Not found,0.355881095,0.613242209,-84.63541412,0.046875,33.4821434,0.6484375,Not found,Not found,Not found,Not found,-51.31319427,18.38028336,54.40612411,N/A,N/A
52,1,1,A,4642.796875,4644.3125,1.991999984,-41.05450058,0.703125,4643.5,-22.7439537,0.109375,4642.90625,Not found,-20.52725029,Not found,Not found,0.855302572,0.703845441,-45.57291794,0.453125,33.4821434,0.3515625,Not found,Not found,Not found,Not found,-48.6905899,3.302542686,302.7969971,N/A,N/A
52,1,1,A,4713.203125,4714.59375,1.991999984,-36.78203964,0.5,4713.703125,-16.64043808,0,4713.203125,Not found,-18.39101982,Not found,Not found,0.391277969,1.03159821,-58.59375,0.046875,19.53125,0.34375,Not found,Not found,Not found,Not found,-41.94706726,14.24441051,70.20297241,N/A,N/A
52,1,1,A,4898.594238,4900.3125,1.991999984,-39.22344589,0.609375,4899.203613,-15.419734,0,4898.594238,Not found,-19.61172295,Not found,Not found,0.674025774,0.94942075,-55.80356979,0.0546875,19.53125,0.546875,Not found,Not found,Not found,Not found,-54.27366638,5.390827656,185.5002747,N/A,N/A
53,1,1,A,175.7969971,177.1877441,1.991999984,-37.3923912,0.5,176.2969971,-11.75762463,0,175.7969971,Not found,-18.6961956,0.1200637,Not found,0.481638014,1.748729467,-78.125,0.15625,19.53125,0.25,Not found,Not found,Not found,Not found,-41.00292969,N/A,Not found,N/A,N/A
53,1,1,A,312.5,315.09375,1.991999984,-56.31328964,1.09375,313.59375,-17.8611412,0,312.5,2.241463184,-28.15664482,0.214752063,2.456215143,1.371563911,12.145401,-50.2232132,0.1484375,39.0625,0.453125,Not found,Not found,Not found,Not found,-106.4660339,7.283493519,137.2967529,N/A,N/A
53,1,1,A,502.5,504.515564,1.991999984,-49.59942245,0.59375,503.09375,-14.80938244,0,502.5,Not found,-24.79971123,0.103726119,Not found,0.314017385,68.65474701,-97.65625,0.046875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-74.17694092,5.277044773,189.5,N/A,N/A
53,1,1,A,706.7969971,708.6877441,1.991999984,-41.66485214,0.703125,707.5001221,-7.485164165,0,706.7969971,Not found,-20.83242607,0.202094957,Not found,0.585157156,3.299556971,-78.125,0.15625,26.04166603,0.546875,Not found,Not found,Not found,Not found,-59.25089645,4.892215252,204.4063721,N/A,N/A
53,1,1,A,730.5,732.3125,1.991999984,-44.71660995,0.703125,731.203125,-15.419734,0,730.5,Not found,-22.35830498,0.108714178,Not found,0.4676736,4.935618401,-65.10416412,0.046875,26.04166603,0.25,Not found,Not found,Not found,Not found,-61.34594345,42.18875122,23.70299911,N/A,N/A
53,1,1,A,918.203125,919.59375,1.991999984,-42.88555527,0.59375,918.796875,-13.58867931,0,918.203125,Not found,-21.44277763,0.101662859,Not found,0.362027556,0.381318361,-78.125,0.046875,45.57291794,0.65625,Not found,Not found,Not found,Not found,-47.50698853,5.330668926,187.5937195,N/A,N/A
53,1,1,A,1750.203125,1751.8125,1.991999984,-41.66485214,0.5,1750.703125,-17.8611412,0,1750.203125,Not found,-20.83242607,Not found,Not found,0.290539175,2.076486349,-78.125,0.046875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-54.18930435,1.202058554,831.90625,N/A,N/A
53,1,1,A,1976.593994,1978.015625,1.991999984,-36.17168808,0.5,1977.093994,-11.75762463,0,1976.593994,Not found,-18.08584404,Not found,Not found,0.382736921,0.714744806,-78.125,0.15625,22.3214283,0.5546875,Not found,Not found,Not found,Not found,-41.51340485,4.417138577,226.3908997,N/A,N/A
53,1,1,A,2313.6875,2315,1.991999984,-37.3923912,0.5,2314.1875,-19.69219589,0,2313.6875,Not found,-18.6961956,Not found,Not found,0.35623014,0.6253708,-58.59375,0.171875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-41.58163071,2.966536045,337.0935059,N/A,N/A
53,1,1,A,2519.3125,2520.78125,1.991999984,-45.93731308,0.6875,2520,-4.433406353,0,2519.3125,Not found,-22.96865654,0.23014389,Not found,0.629057407,0.734099984,-91.14583588,0.234375,45.57291794,0.453125,-76.171875,0.505161703,Not found,Not found,-48.12991333,4.858791351,205.8125,N/A,N/A
53,1,1,A,2634.90625,2636.59375,1.991999984,-44.71660995,0.6875,2635.59375,-1.991999984,0,2634.90625,Not found,-22.35830498,0.233550966,Not found,0.525092363,0.427803576,-97.65625,0.234375,52.08333206,0.859375,-83.90077972,0.461975217,Not found,Not found,-56.44301224,8.650990486,115.5936966,N/A,N/A
53,1,1,A,2897.1875,2898.78125,1.991999984,-37.3923912,0.625,2897.8125,-14.80938244,0,2897.1875,Not found,-18.6961956,Not found,Not found,0.346549511,14.49869061,-65.10416412,0.171875,19.53125,0.328125,Not found,Not found,Not found,Not found,-48.53150177,3.813609123,262.218811,N/A,N/A
53,1,1,A,3010.6875,3012.09375,1.991999984,-38.61309433,0.625,3011.3125,-15.419734,0,3010.6875,Not found,-19.30654716,Not found,Not found,0.430041254,0.732659876,-65.10416412,0.171875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-43.71387863,8.810572624,113.5,N/A,N/A
53,1,1,A,3028.1875,3029.9375,1.991999984,-40.44414902,0.625,3028.8125,-15.419734,0,3028.1875,Not found,-20.22207451,Not found,Not found,0.342709959,1.042607427,-78.125,0.171875,26.04166603,0.234375,Not found,Not found,Not found,Not found,-55.09885406,57.1428566,17.5,N/A,N/A
53,1,1,A,3362.1875,3363.5,1.991999984,-33.73028183,0.5,3362.6875,-15.419734,0,3362.1875,Not found,-16.86514091,Not found,Not found,0.283500612,0.428635418,-58.59375,0.171875,19.53125,0.453125,Not found,Not found,Not found,Not found,-37.90044785,2.995132923,333.875,N/A,N/A
53,1,1,A,3495.1875,3496.9375,1.991999984,-36.78203964,0.625,3495.8125,-16.64043808,0,3495.1875,Not found,-18.39101982,Not found,Not found,0.402894855,3.019335508,-52.08333206,0.171875,19.53125,0.234375,Not found,Not found,Not found,Not found,-52.90540314,7.51173687,133.125,N/A,N/A
53,1,1,A,3548.8125,3550.59375,1.991999984,-38.61309433,0.6875,3549.5,-8.705866814,0,3548.8125,Not found,-19.30654716,0.17220144,Not found,0.492058367,0.313480854,-65.10416412,0.234375,32.55208206,0.953125,Not found,Not found,Not found,Not found,-55.23739624,18.62631035,53.6875,N/A,N/A
53,1,1,A,3929.1875,3930.9375,1.991999984,-44.10625839,0.5,3929.6875,-12.97832775,0,3929.1875,Not found,-22.0531292,0.157599241,Not found,0.87961632,7.929932117,-91.14583588,0.171875,26.04166603,0.453125,Not found,Not found,Not found,Not found,-57.92173004,2.63028121,380.1875,N/A,N/A
53,1,1,A,3970.6875,3974.687744,1.991999984,-56.9236412,0.90625,3971.59375,-6.26446104,0,3970.6875,3.467444181,-28.4618206,0.33355096,3.800995111,1.114855409,2.187458754,-97.65625,0.359375,26.04166603,0.359375,Not found,Not found,Not found,Not found,-166.2016449,23.86278915,41.90625,N/A,N/A
53,1,1,A,4113.1875,4115.09375,1.991999984,-48.98907089,0.71875,4113.90625,-16.64043808,0,4113.1875,Not found,-24.49453545,0.147407457,Not found,0.562059879,0.961647272,-78.125,0.171875,32.55208206,0.953125,Not found,Not found,Not found,Not found,-71.83237457,7.026789665,142.3125,N/A,N/A
53,1,1,A,4152.6875,4154.187988,1.991999984,-45.32696152,0.71875,4153.40625,-7.485164165,0,4152.6875,Not found,-22.66348076,0.23795639,Not found,0.75343138,0.493448883,-91.14583588,0.265625,39.0625,0.453125,Not found,Not found,Not found,Not found,-49.85155487,25.31645584,39.5,N/A,N/A
53,1,1,A,4830.594238,4832.4375,1.991999984,-48.37871933,0.71875,4831.312988,-11.75762463,0,4830.594238,Not found,-24.18935966,0.174213022,Not found,0.416628063,4.095397949,-84.63541412,0.265625,32.55208206,0.546875,Not found,Not found,Not found,Not found,-65.37548065,1.475129724,677.9064941,N/A,N/A
54,1,1,A,217.5939941,220.09375,1.991999984,-74.01348114,0.71875,218.3127441,-4.433406353,0,217.5939941,1.584639788,-37.00674057,0.289544106,1.874183893,0.861608207,1.622058868,-149.7395782,0.265625,58.59375,0.328125,-120.979805,0.513325155,Not found,Not found,-113.565361,N/A,Not found,N/A,N/A
54,1,1,A,307.1875,308.59375,1.991999984,-36.17168808,0.625,307.8125,-10.5369215,0,307.1875,Not found,-18.08584404,0.147201434,Not found,0.526615143,6.573993206,-65.10416412,0.171875,26.04166603,0.140625,Not found,Not found,Not found,Not found,-39.5749321,11.17321587,89.49974823,N/A,N/A
54,1,1,A,383.5939941,386.28125,1.991999984,-44.10625839,0.71875,384.3127441,-24.57500839,0,383.5939941,Not found,-22.0531292,Not found,Not found,1.283667326,1.473575115,-52.08333206,0.359375,32.55208206,0.328125,Not found,Not found,Not found,Not found,-94.46482849,13.07185268,76.50025177,N/A,N/A
54,1,1,A,1249.1875,1250.78125,1.991999984,-31.89922714,0.5,1249.6875,-13.58867931,0,1249.1875,Not found,-15.94961357,Not found,Not found,0.393692732,0.699096024,-58.59375,0.171875,19.53125,0.359375,Not found,Not found,Not found,Not found,-42.38983917,1.155568719,865.3747559,N/A,N/A
54,1,1,A,1346.40625,1347.78125,1.991999984,-36.78203964,0.6875,1347.09375,-19.69219589,0,1346.40625,Not found,-18.39101982,Not found,Not found,1.788324833,1.56095624,-39.0625,0.234375,26.04166603,0.359375,Not found,Not found,Not found,Not found,-40.82875061,10.26628685,97.40619659,N/A,N/A
54,1,1,A,1436.1875,1438.09375,1.991999984,-29.45782089,1.3125,1437.5,-15.419734,0,1436.1875,Not found,-14.72891045,Not found,Not found,0.179337606,0.364002347,-45.57291794,0.171875,13.02083302,0.359375,Not found,Not found,Not found,Not found,-50.81339264,11.0611763,90.40630341,N/A,N/A
54,1,1,A,1525.1875,1526.78125,1.991999984,-40.44414902,0.625,1525.8125,-16.03008652,0,1525.1875,Not found,-20.22207451,Not found,Not found,0.379892856,1.068890572,-65.10416412,0.171875,26.04166603,0.328125,Not found,Not found,Not found,Not found,-52.23175812,11.32342529,88.3125,N/A,N/A
54,1,1,A,1529.6875,1531.59375,1.991999984,-63.02715683,0.625,1530.3125,-12.36797619,0,1529.6875,1.454767466,-31.51357841,0.2008297,1.655597091,0.705235064,2.432113886,-123.6979141,0.265625,45.57291794,0.546875,Not found,Not found,Not found,Not found,-83.58164215,222.222229,4.5,N/A,N/A
54,1,1,A,1585.6875,1588.28125,1.991999984,-51.43047714,0.8125,1586.5,-3.212703228,0,1585.6875,Not found,-25.71523857,0.300008714,Not found,0.889487803,0.726808965,-104.1666641,0.265625,45.57291794,1.140625,-82.63220978,0.558786869,Not found,Not found,-98.66497803,17.79755211,56.1875,N/A,N/A
54,1,1,A,1698.8125,1700.5,1.991999984,-37.3923912,0.6875,1699.5,-17.25078964,0,1698.8125,Not found,-18.6961956,Not found,Not found,0.524599373,0.539916396,-45.57291794,0.234375,26.04166603,0.640625,Not found,Not found,Not found,Not found,-52.49480057,8.849557877,113,N/A,N/A
54,1,1,A,1771.593994,1773.687744,1.991999984,-56.31328964,0.8125,1772.406494,-11.75762463,0,1771.593994,1.709385633,-28.15664482,0.200984612,1.910370231,0.393450171,1.91163373,-97.65625,0.265625,39.0625,0.734375,Not found,Not found,Not found,Not found,-86.43470001,13.71619797,72.90650177,N/A,N/A
54,1,1,A,1779.6875,1781,1.991999984,-35.56133652,0.5,1780.1875,-19.08184433,0,1779.6875,Not found,-17.78066826,Not found,Not found,0.286565721,1.915399194,-52.08333206,0.171875,19.53125,0.453125,Not found,Not found,Not found,Not found,-39.14022446,128.5181885,7.781000137,N/A,N/A
54,1,1,A,1870.1875,1871.5,1.991999984,-37.3923912,0.625,1870.8125,-17.25078964,0,1870.1875,Not found,-18.6961956,Not found,Not found,0.382330447,0.386619449,-52.08333206,0.171875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-40.76147079,11.03448296,90.625,N/A,N/A
54,1,1,A,2015.8125,2019.59375,1.991999984,-49.59942245,0.6875,2016.5,-2.602351665,0,2015.8125,1.721283674,-24.79971123,0.255706728,1.976990342,0.742030501,0.547356486,-110.6770859,0.234375,32.55208206,0.453125,-87.5901413,0.477437854,Not found,Not found,-116.5753708,6.864006996,145.6875,N/A,N/A
54,1,1,A,2110.3125,2112,1.991999984,-33.73028183,0.6875,2111,-11.75762463,0,2110.3125,Not found,-16.86514091,0.098064303,Not found,0.406698644,0.964866698,-52.08333206,0.140625,19.53125,0.453125,Not found,Not found,Not found,Not found,-47.19237137,10.58201027,94.5,N/A,N/A
54,1,1,A,2616.3125,2617.78125,1.991999984,-39.22344589,0.6875,2617,-6.874812603,0,2616.3125,Not found,-19.61172295,0.186469957,Not found,0.464903861,1.230262756,-78.125,0.140625,26.04166603,0.140625,Not found,Not found,Not found,Not found,-43.03729248,1.976284623,506,N/A,N/A
54,1,1,A,2692.093994,2694.187744,1.991999984,-51.43047714,0.90625,2693.000244,-14.80938244,0,2692.093994,Not found,-25.71523857,0.154876605,Not found,0.435019523,1.021458149,-78.125,0.046875,32.55208206,0.640625,Not found,Not found,Not found,Not found,-82.65814972,13.15785122,76.00025177,N/A,N/A
54,1,1,A,2803.8125,2806.09375,1.991999984,-52.0408287,1.09375,2804.90625,-14.19903088,0,2803.8125,Not found,-26.02041435,0.289878607,Not found,30.50057793,2.07086587,-52.08333206,0.734375,39.0625,0.546875,Not found,Not found,Not found,Not found,-83.79458618,8.936071396,111.9059982,N/A,N/A
54,1,1,A,2847.6875,2849.187744,1.991999984,-45.32696152,0.625,2848.3125,-1.991999984,0,2847.6875,Not found,-22.66348076,0.256625861,Not found,0.939850152,0.622670174,-110.6770859,0.265625,39.0625,0.640625,-90.24653625,0.417005479,Not found,Not found,-47.65810394,23.03815651,43.40625,N/A,N/A
54,1,1,A,3250.1875,3252.09375,1.991999984,-48.98907089,0.71875,3250.90625,-10.5369215,0,3250.1875,Not found,-24.49453545,0.19108139,Not found,0.538856685,7.546331406,-91.14583588,0.171875,32.55208206,0.453125,Not found,Not found,Not found,Not found,-68.55173492,2.483893394,402.59375,N/A,N/A
54,1,1,A,3346.593994,3347.9375,1.991999984,-42.2752037,0.5,3347.093994,-13.58867931,0,3346.593994,Not found,-21.13760185,Not found,Not found,0.211563319,3.68304944,-110.6770859,0.046875,32.55208206,0.265625,Not found,Not found,Not found,Not found,-43.87548065,10.39633465,96.18775177,N/A,N/A
54,1,1,A,3423.1875,3424.59375,1.991999984,-37.3923912,0.5,3423.6875,-16.03008652,0,3423.1875,Not found,-18.6961956,Not found,Not found,0.386716843,0.743972838,-65.10416412,0.171875,26.04166603,0.765625,Not found,Not found,Not found,Not found,-43.33240891,13.05593777,76.59349823,N/A,N/A
54,1,1,A,3577.40625,3580.187744,1.991999984,-40.44414902,0.59375,3578,-7.485164165,0,3577.40625,Not found,-20.22207451,0.164914563,Not found,0.472602725,0.268404782,-84.63541412,0.140625,26.04166603,0.140625,Not found,Not found,Not found,Not found,-81.60531616,6.480358601,154.3124542,N/A,N/A
54,1,1,A,3856.1875,3858.4375,1.991999984,-53.87188339,0.90625,3857.09375,-12.97832775,0,3856.1875,Not found,-26.9359417,0.248969957,Not found,0.837270737,1.180798054,-78.125,0.265625,32.55208206,0.765625,Not found,Not found,Not found,Not found,-90.23639679,3.58302474,279.093811,N/A,N/A
54,1,1,A,4075.093994,4076.9375,1.991999984,-42.88555527,0.59375,4075.687744,-17.25078964,0,4075.093994,Not found,-21.44277763,Not found,Not found,0.747263193,0.709969401,-52.08333206,0.359375,26.04166603,0.765625,Not found,Not found,Not found,Not found,-63.98311234,4.574690819,218.5939941,N/A,N/A
54,1,1,A,4135.90625,4137.28125,1.991999984,-42.2752037,0.5,4136.40625,-7.485164165,0,4135.90625,Not found,-21.13760185,0.152300954,Not found,0.544041157,1.107644439,-97.65625,0.140625,26.04166603,0.234375,Not found,Not found,Not found,Not found,-43.59440613,16.46945953,60.71844864,N/A,N/A
54,1,1,A,4174.6875,4176.5,1.991999984,-45.32696152,0.71875,4175.40625,-9.316218376,0,4174.6875,Not found,-22.66348076,0.19108139,Not found,0.500987411,1.510855198,-91.14583588,0.171875,32.55208206,0.546875,Not found,Not found,Not found,Not found,-61.30779648,25.64099312,39.00004959,N/A,N/A
54,1,1,A,4337.1875,4338.9375,1.991999984,-43.49590683,0.625,4337.8125,-8.095515251,0,4337.1875,Not found,-21.74795341,0.201126024,Not found,0.678574741,0.844195366,-91.14583588,0.171875,26.04166603,0.640625,Not found,Not found,Not found,Not found,-56.68195343,6.157398701,162.40625,N/A,N/A
54,1,1,A,4620.8125,4622.187988,1.991999984,-30.67852402,0.59375,4621.40625,-12.97832775,0,4620.8125,Not found,-15.33926201,Not found,Not found,0.323019862,0.352753907,-52.08333206,0.046875,13.02083302,0.546875,Not found,Not found,Not found,Not found,-36.30833435,3.526170731,283.59375,N/A,N/A
54,1,1,A,4802.8125,4804.9375,1.991999984,-63.02715683,0.78125,4803.59375,-3.82305479,0,4802.8125,1.384704947,-31.51357841,0.322540224,1.707245231,1.49048686,2.121243238,-123.6979141,0.328125,45.57291794,0.359375,-95.66556549,0.527917027,Not found,Not found,-83.349823,5.488850594,182.1875,N/A,N/A
54,1,1,A,4959.90625,4961.78125,1.991999984,-39.83379745,0.90625,4960.8125,-17.8611412,0,4959.90625,Not found,-19.91689873,Not found,Not found,0.764877856,1.354616642,-39.0625,0.140625,26.04166603,0.546875,Not found,Not found,Not found,Not found,-59.92549133,6.360566616,157.2187042,N/A,N/A
55,1,1,A,17.90620041,20.09375,1.991999984,-51.43047714,0.78125,18.68745041,-7.485164165,0,17.90620041,Not found,-25.71523857,0.280367106,Not found,1.080447316,1.761403322,-91.14583588,0.234375,39.0625,0.359375,Not found,Not found,Not found,Not found,-76.0165863,N/A,Not found,N/A,N/A
55,1,1,A,122.3125,123.9375,1.991999984,-40.44414902,0.6875,123,-11.14727306,0,122.3125,Not found,-20.22207451,0.158138946,Not found,0.482884794,0.846329093,-71.61458588,0.234375,26.04166603,0.640625,Not found,Not found,Not found,Not found,-50.93978882,9.586574554,104.3125534,N/A,N/A
55,1,1,A,292.6875,294.6877441,1.991999984,-63.63750839,0.71875,293.40625,-11.14727306,0,292.6875,1.48523736,-31.8187542,0.213165238,1.698402643,0.57627064,4.677235603,-123.6979141,0.171875,39.0625,0.234375,Not found,Not found,Not found,Not found,-86.5149765,5.868329525,170.40625,N/A,N/A
55,1,1,A,296.0939941,297.59375,1.991999984,-54.48223495,0.59375,296.6877441,-16.03008652,0,296.0939941,1.255845904,-27.24111748,0.143501207,1.399347067,0.45699656,10.02276516,-97.65625,0.265625,45.57291794,0.265625,Not found,Not found,Not found,Not found,-58.58721161,304.738678,3.281500101,N/A,N/A
55,1,1,A,352.5939941,354.09375,1.991999984,-38.00274277,0.5,353.0939941,-16.64043808,0,352.5939941,Not found,-19.00137138,Not found,Not found,0.32800445,0.541914225,-71.61458588,0.046875,19.53125,0.546875,Not found,Not found,Not found,Not found,-47.56273651,17.72853279,56.40625,N/A,N/A
55,1,1,A,643.1875,644.59375,1.991999984,-33.73028183,0.71875,643.90625,-17.25078964,0,643.1875,Not found,-16.86514091,Not found,Not found,1.021196842,0.380573094,-39.0625,0.359375,26.04166603,0.546875,Not found,Not found,Not found,Not found,-39.40327072,3.438644648,290.8122559,N/A,N/A
55,1,1,A,681.1875,682.499939,1.991999984,-38.00274277,0.5,681.6875,-16.03008652,0,681.1875,Not found,-19.00137138,Not found,Not found,0.312967569,0.451698154,-65.10416412,0.171875,32.55208206,0.671875,Not found,Not found,Not found,Not found,-41.20016098,26.46815491,37.78125,N/A,N/A
55,1,1,A,840.5939941,842.28125,1.991999984,-48.98907089,0.59375,841.1877441,-16.64043808,0,840.5939941,Not found,-24.49453545,0.113209933,Not found,0.501655459,2.972488403,-78.125,0.265625,39.0625,0.359375,Not found,Not found,Not found,Not found,-61.85988235,6.269582748,159.5002441,N/A,N/A
55,1,1,A,1114.3125,1116.09375,1.991999984,-47.76836777,0.78125,1115.09375,-8.705866814,0,1114.3125,Not found,-23.88418388,0.251888931,Not found,1.032408714,0.651911497,-65.10416412,0.328125,39.0625,0.546875,Not found,Not found,Not found,Not found,-62.08477783,3.650887489,273.9060059,N/A,N/A
55,1,1,A,1232.6875,1235,1.991999984,-63.02715683,0.71875,1233.40625,-16.03008652,0,1232.6875,1.742444277,-31.51357841,0.214800954,1.957245231,0.983171523,4.496424198,-97.65625,0.171875,39.0625,0.546875,Not found,Not found,Not found,Not found,-102.5297775,8.452192307,118.3125,N/A,N/A
55,1,1,A,1558.40625,1559.9375,1.991999984,-42.2752037,0.59375,1559,-8.705866814,0,1558.40625,Not found,-21.13760185,0.190154955,Not found,0.831124067,1.995436311,-84.63541412,0.234375,26.04166603,0.359375,Not found,Not found,Not found,Not found,-47.09093094,3.071312428,325.593689,N/A,N/A
55,1,1,A,2106.593994,2110.187744,1.991999984,-50.20977402,0.71875,2107.312744,-16.64043808,0,2106.593994,Not found,-25.10488701,0.113209933,Not found,0.402593046,0.894408643,-78.125,0.046875,32.55208206,0.546875,Not found,Not found,Not found,Not found,-132.3189697,1.823776484,548.3128052,N/A,N/A
55,1,1,A,2143.8125,2145.78125,1.991999984,-48.98907089,0.78125,2144.59375,-6.874812603,0,2143.8125,Not found,-24.49453545,0.233492106,Not found,0.542901039,7.901971817,-91.14583588,0.234375,32.55208206,0.359375,Not found,Not found,Not found,Not found,-70.03045654,26.82331467,37.28099823,N/A,N/A
55,1,1,A,2412.1875,2413.687744,1.991999984,-44.10625839,0.625,2412.8125,-11.14727306,0,2412.1875,Not found,-22.0531292,0.183535397,Not found,0.836110175,1.10359776,-78.125,0.265625,32.55208206,0.328125,Not found,Not found,Not found,Not found,-49.31749725,3.728300095,268.21875,N/A,N/A
55,1,1,A,2489.1875,2490.59375,1.991999984,-42.2752037,0.5,2489.6875,-15.419734,0,2489.1875,Not found,-21.13760185,Not found,Not found,0.395426333,1.957586527,-78.125,0.171875,26.04166603,0.265625,Not found,Not found,Not found,Not found,-46.1362114,13.00813007,76.875,N/A,N/A
55,1,1,A,2580.093994,2582.187744,1.991999984,-34.34063339,1.21875,2581.312744,-17.8611412,0,2580.093994,Not found,-17.1703167,Not found,Not found,0.119180627,0.366859108,-71.61458588,0.046875,19.53125,0.640625,Not found,Not found,Not found,Not found,-63.50836563,10.91402245,91.62525177,N/A,N/A
55,1,1,A,2915.90625,2918.09375,1.991999984,-38.61309433,0.90625,2916.8125,-12.36797619,0,2915.90625,Not found,-19.30654716,0.144939303,Not found,0.521992862,1.323824406,-52.08333206,0.140625,19.53125,0.546875,Not found,Not found,Not found,Not found,-67.7959137,2.98062849,335.4996948,N/A,N/A
